#Name  kT        Joules        kJ/mol    
X0K    13.823    5.725E-20     34.557    
X0L    11.232    4.652E-20     28.080    
X0M    17.233    7.138E-20     43.082    
X0N    6.389     2.646E-20     15.973    
X0O    8.386     3.473E-20     20.965    
X0P    2.859     1.184E-20     7.149     
X0Q    26.324    1.090E-19     65.811    
X0R    17.233    7.138E-20     43.082    
X0S    13.823    5.725E-20     34.557    
X0T    6.389     2.646E-20     15.973    
X0U    9.902     4.101E-20     24.755    
X0V    11.232    4.652E-20     28.080    
X0W    16.579    6.867E-20     41.447    
X0X    10.273    4.255E-20     25.681    
X0Y    8.979     3.719E-20     22.447    
X0Z    8.979     3.719E-20     22.447    
X10    9.465     3.920E-20     23.662    
X11    7.008     2.903E-20     17.520    
X12    8.823     3.654E-20     22.056    
X13    8.322     3.447E-20     20.804    
X14    8.386     3.473E-20     20.965    
X15    2.942     1.219E-20     7.356     
X16    3.455     1.431E-20     8.638     
X17    2.721     1.127E-20     6.802     
X18    3.657     1.515E-20     9.143     
X19    3.978     1.648E-20     9.944     
X1A    4.222     1.749E-20     10.556    
X1B    4.223     1.749E-20     10.557    
X1C    4.902     2.030E-20     12.255    
X1D    12.229    5.065E-20     30.572    
X1E    20.802    8.616E-20     52.005    
X1F    7.244     3.001E-20     18.111    
X1G    11.131    4.611E-20     27.829    
X1H    31.625    1.310E-19     79.063    
X1I    12.962    5.369E-20     32.405    
X1J    8.647     3.582E-20     21.619    
X1K    8.071     3.343E-20     20.177    
X1L    9.321     3.861E-20     23.304    
X1M    8.554     3.543E-20     21.386    
X1N    9.486     3.929E-20     23.715    
X1O    9.505     3.937E-20     23.762    
X1P    9.477     3.925E-20     23.692    
X1Q    5.026     2.082E-20     12.564    
X1R    8.205     3.398E-20     20.512    
X1S    6.087     2.521E-20     15.218    
X1T    64.560    2.674E-19     161.400   
X1U    7.530     3.119E-20     18.825    
X1V    15.691    6.499E-20     39.227    
X1W    13.780    5.708E-20     34.451    
X1X    8.418     3.487E-20     21.045    
X1Y    7.818     3.238E-20     19.544    
X1Z    7.322     3.033E-20     18.305    
X20    11.639    4.821E-20     29.097    
X21    8.454     3.502E-20     21.136    
X22    14.714    6.094E-20     36.784    
X23    8.291     3.434E-20     20.726    
X24    24.083    9.975E-20     60.208    
X25    13.172    5.456E-20     32.930    
X26    8.861     3.670E-20     22.152    
X27    5.971     2.473E-20     14.927    
X28    14.335    5.937E-20     35.837    
X29    3.292     1.363E-20     8.230     
X2A    10.509    4.353E-20     26.272    
X2B    8.309     3.442E-20     20.773    
X2C    7.319     3.032E-20     18.298    
X2D    10.392    4.304E-20     25.980    
X2E    8.734     3.618E-20     21.835    
X2F    8.051     3.335E-20     20.127    
X2G    11.101    4.598E-20     27.752    
X2H    7.866     3.258E-20     19.665    
X2I    8.740     3.620E-20     21.851    
X2J    16.120    6.677E-20     40.300    
X2K    8.280     3.430E-20     20.700    
X2L    9.042     3.745E-20     22.605    
X2M    9.801     4.060E-20     24.503    
X2N    13.216    5.474E-20     33.041    
X2O    8.317     3.445E-20     20.793    
X2P    10.746    4.451E-20     26.866    
X2Q    11.191    4.635E-20     27.978    
X2R    8.221     3.405E-20     20.551    
X2S    5.257     2.177E-20     13.142    
X2T    7.543     3.124E-20     18.856    
X2U    7.797     3.230E-20     19.493    
X2V    6.743     2.793E-20     16.859    
X2W    13.593    5.630E-20     33.982    
X2X    10.894    4.512E-20     27.234    
X2Y    10.889    4.510E-20     27.222    
X2Z    11.082    4.590E-20     27.705    
X30    9.713     4.023E-20     24.281    
X31    7.609     3.152E-20     19.023    
X32    12.611    5.224E-20     31.529    
X33    8.308     3.441E-20     20.769    
X34    5.022     2.080E-20     12.556    
X35    15.549    6.440E-20     38.873    
X36    7.056     2.923E-20     17.640    
X37    9.649     3.997E-20     24.123    
X38    8.226     3.407E-20     20.565    
X39    10.814    4.479E-20     27.034    
X3A    9.384     3.887E-20     23.459    
X3B    7.787     3.225E-20     19.467    
X3C    9.295     3.850E-20     23.238    
X3D    4.956     2.053E-20     12.390    
X3E    12.000    4.970E-20     30.000    
X3F    9.760     4.043E-20     24.400    
X3G    7.811     3.235E-20     19.527    
X3H    10.305    4.268E-20     25.762    
X3I    7.422     3.074E-20     18.556    
X3J    9.213     3.816E-20     23.032    
X3K    7.107     2.944E-20     17.768    
X3L    7.490     3.102E-20     18.726    
X3M    7.342     3.041E-20     18.356    
X3N    9.318     3.859E-20     23.295    
X3O    8.631     3.575E-20     21.577    
X3P    8.867     3.673E-20     22.169    
X3Q    12.133    5.025E-20     30.333    
X3R    5.031     2.084E-20     12.576    
X3S    5.378     2.228E-20     13.446    
X3T    6.221     2.577E-20     15.553    
X3U    5.827     2.414E-20     14.568    
X3V    5.969     2.472E-20     14.922    
X3W    4.777     1.979E-20     11.943    
X3X    11.855    4.910E-20     29.639    
X3Y    8.750     3.624E-20     21.875    
X3Z    11.990    4.966E-20     29.974    
X40    7.165     2.968E-20     17.912    
X41    11.886    4.923E-20     29.716    
X42    10.436    4.323E-20     26.090    
X43    10.885    4.509E-20     27.213    
X44    11.176    4.629E-20     27.940    
X45    13.532    5.605E-20     33.831    
X46    6.708     2.778E-20     16.770    
X47    13.359    5.533E-20     33.399    
X48    8.781     3.637E-20     21.953    
X49    4.788     1.983E-20     11.970    
X4A    10.994    4.554E-20     27.485    
X4B    6.719     2.783E-20     16.798    
X4C    10.406    4.310E-20     26.015    
X4D    11.595    4.802E-20     28.986    
X4E    22.411    9.283E-20     56.028    
X4F    23.805    9.860E-20     59.512    
X4G    8.605     3.564E-20     21.511    
X4H    12.315    5.101E-20     30.788    
X4I    5.943     2.462E-20     14.858    
X4J    6.483     2.685E-20     16.207    
X4K    9.191     3.807E-20     22.978    
X4L    11.474    4.752E-20     28.685    
X4M    8.772     3.633E-20     21.931    
X4N    17.601    7.290E-20     44.003    
X4O    9.341     3.869E-20     23.353    
X4P    3.864     1.600E-20     9.659     
X4Q    11.933    4.943E-20     29.833    
X4R    14.321    5.932E-20     35.804    
X4S    12.624    5.229E-20     31.561    
X4T    11.468    4.750E-20     28.671    
X4U    12.819    5.310E-20     32.048    
X4V    11.131    4.610E-20     27.827    
X4W    10.556    4.372E-20     26.389    
X4X    11.258    4.663E-20     28.145    
X4Y    11.772    4.876E-20     29.430    
X4Z    12.327    5.106E-20     30.817    
X50    9.761     4.043E-20     24.402    
X51    18.184    7.532E-20     45.459    
X52    19.643    8.136E-20     49.108    
X53    16.438    6.808E-20     41.095    
