#Predicted Hamaker constants for Pyrophyllite-001
#Estimated self-vacuum-self Hamaker: 12.63501564283635#Nominal refractive index: 1.421671861140609
#Name  kT        Joules        kJ/mol    
X5J    0.168     6.946E-22     0.419     
X5K    -0.414    -1.716E-21    -1.036    
X5L    0.494     2.047E-21     1.235     
X5M    0.073     3.014E-22     0.182     
X5N    -1.857    -7.693E-21    -4.644    
X5O    -0.659    -2.728E-21    -1.647    
X5P    0.170     7.044E-22     0.425     
X5Q    -1.009    -4.178E-21    -2.522    
X5R    -1.793    -7.427E-21    -4.483    
X5S    -0.467    -1.933E-21    -1.167    
X5T    -0.356    -1.474E-21    -0.890    
X5U    -1.499    -6.209E-21    -3.747    
X5V    -0.232    -9.590E-22    -0.579    
X5W    -1.348    -5.582E-21    -3.369    
X5X    -0.905    -3.750E-21    -2.263    
X5Y    -0.416    -1.723E-21    -1.040    
X5Z    0.267     1.106E-21     0.667     
X60    -1.158    -4.795E-21    -2.894    
X61    -1.008    -4.174E-21    -2.520    
X62    -0.999    -4.139E-21    -2.498    
X63    -0.145    -6.022E-22    -0.363    
X64    -1.237    -5.125E-21    -3.094    
X65    -0.707    -2.927E-21    -1.767    
X66    -0.586    -2.429E-21    -1.466    
X67    0.372     1.541E-21     0.930     
X68    -0.066    -2.752E-22    -0.166    
X69    4.983     2.064E-20     12.458    
X6A    -0.521    -2.159E-21    -1.303    
X6B    0.313     1.295E-21     0.782     
X6C    0.775     3.210E-21     1.938     
X6D    -0.117    -4.866E-22    -0.294    
X6E    -0.992    -4.109E-21    -2.480    
X6F    -0.316    -1.307E-21    -0.789    
X6G    -1.883    -7.800E-21    -4.708    
X6H    0.099     4.100E-22     0.247     
X6I    1.446     5.988E-21     3.614     
X6J    3.380     1.400E-20     8.449     
X6K    -0.687    -2.845E-21    -1.717    
X6L    -1.460    -6.046E-21    -3.649    
X6M    -0.161    -6.663E-22    -0.402    
X6N    -0.187    -7.758E-22    -0.468    
X6O    -0.469    -1.944E-21    -1.173    
X6P    1.781     7.376E-21     4.452     
X6Q    0.598     2.478E-21     1.496     
X6R    -1.146    -4.748E-21    -2.866    
X6S    -0.934    -3.869E-21    -2.335    
X6T    -0.129    -5.325E-22    -0.321    
X6U    -1.652    -6.841E-21    -4.129    
X6V    1.755     7.269E-21     4.388     
X6W    0.358     1.484E-21     0.895     
X6X    0.370     1.533E-21     0.925     
X6Y    1.631     6.755E-21     4.077     
X6Z    0.184     7.612E-22     0.459     
X70    -0.247    -1.021E-21    -0.616    
X71    1.374     5.691E-21     3.435     
X72    1.357     5.619E-21     3.391     
X73    -0.514    -2.129E-21    -1.285    
X74    -0.765    -3.167E-21    -1.911    
X75    -1.189    -4.926E-21    -2.973    
X76    -1.091    -4.517E-21    -2.727    
X77    -1.279    -5.297E-21    -3.197    
X78    -0.429    -1.776E-21    -1.072    
X79    -0.977    -4.047E-21    -2.442    
X7A    -1.303    -5.396E-21    -3.257    
X7B    -1.619    -6.707E-21    -4.048    
X7C    4.453     1.844E-20     11.132    
X7D    0.555     2.299E-21     1.387     
X7E    2.875     1.191E-20     7.188     
X7F    1.239     5.130E-21     3.096     
X7G    5.191     2.150E-20     12.977    
X7H    2.677     1.109E-20     6.693     
X7I    2.726     1.129E-20     6.816     
X7J    2.274     9.420E-21     5.686     
X7K    1.889     7.822E-21     4.721     
X7L    2.099     8.693E-21     5.247     
X7M    0.984     4.075E-21     2.460     
X7N    5.016     2.078E-20     12.541    
X7O    1.663     6.887E-21     4.157     
X7P    3.279     1.358E-20     8.198     
X7Q    3.014     1.249E-20     7.536     
X7R    1.339     5.546E-21     3.347     
X7S    4.820     1.997E-20     12.051    
X7T    2.298     9.517E-21     5.745     
X7U    4.401     1.823E-20     11.003    
X7V    5.985     2.479E-20     14.962    
X7W    1.485     6.150E-21     3.712     
X7X    -0.408    -1.690E-21    -1.020    
X7Y    2.246     9.303E-21     5.615     
X7Z    0.978     4.051E-21     2.445     
X80    -0.150    -6.219E-22    -0.375    
X81    3.429     1.420E-20     8.572     
X82    0.573     2.375E-21     1.433     
X83    3.892     1.612E-20     9.730     
X84    1.981     8.205E-21     4.952     
X85    0.168     6.960E-22     0.420     
X86    -0.232    -9.597E-22    -0.579    
X87    2.593     1.074E-20     6.482     
X88    -0.270    -1.117E-21    -0.674    
X89    0.132     5.467E-22     0.330     
X8A    5.851     2.423E-20     14.627    
X8B    1.819     7.535E-21     4.548     
X8C    5.778     2.393E-20     14.444    
X8D    3.646     1.510E-20     9.114     
X8E    1.293     5.357E-21     3.234     
X8F    0.376     1.556E-21     0.939     
X8G    1.826     7.562E-21     4.564     
X8H    2.158     8.939E-21     5.396     
X8I    4.136     1.713E-20     10.341    
X8J    -1.149    -4.759E-21    -2.872    
X8K    -0.279    -1.155E-21    -0.697    
X8L    1.602     6.635E-21     4.005     
X8M    -0.388    -1.606E-21    -0.970    
X8N    3.246     1.344E-20     8.115     
X8O    2.660     1.102E-20     6.650     
X8P    4.320     1.789E-20     10.799    
X8Q    5.017     2.078E-20     12.542    
X8R    5.418     2.244E-20     13.545    
