#Predicted Hamaker constants for TungstenDisulfide-001
#Estimated self-vacuum-self Hamaker: 58.5021730693282#Nominal refractive index: 2.096116704371129
#Name  kT        Joules        kJ/mol    
HAF    6.171     2.556E-20     15.427    
HAS    10.903    4.516E-20     27.257    
X00    21.519    8.913E-20     53.799    
X01    -5.433    -2.250E-20    -13.582   
X02    19.843    8.219E-20     49.607    
X03    16.197    6.709E-20     40.493    
X04    21.074    8.729E-20     52.684    
X05    5.153     2.134E-20     12.882    
X06    1.526     6.321E-21     3.815     
X07    6.437     2.666E-20     16.092    
X08    9.377     3.884E-20     23.442    
X09    9.837     4.074E-20     24.593    
X0A    24.237    1.004E-19     60.591    
X0B    -1.251    -5.181E-21    -3.127    
X0C    3.761     1.558E-20     9.403     
X0D    9.255     3.834E-20     23.138    
X0E    25.593    1.060E-19     63.984    
X0F    12.274    5.084E-20     30.684    
X0G    3.593     1.488E-20     8.982     
X0H    1.429     5.918E-21     3.572     
X0I    16.002    6.628E-20     40.005    
X0J    4.664     1.932E-20     11.660    
X0K    45.776    1.896E-19     114.440   
X0L    42.948    1.779E-19     107.370   
X0M    3.822     1.583E-20     9.555     
X0N    7.492     3.103E-20     18.731    
X0O    0.424     1.755E-21     1.060     
X0P    13.869    5.744E-20     34.672    
X0Q    37.233    1.542E-19     93.082    
X0R    3.822     1.583E-20     9.555     
X0S    45.776    1.896E-19     114.440   
X0T    7.492     3.103E-20     18.731    
X0U    4.664     1.932E-20     11.660    
X0V    42.948    1.779E-19     107.370   
X0W    13.681    5.667E-20     34.202    
X0X    6.617     2.741E-20     16.542    
X0Y    0.678     2.810E-21     1.696     
X0Z    0.678     2.810E-21     1.696     
X10    18.150    7.518E-20     45.375    
X11    1.921     7.958E-21     4.803     
X12    -0.707    -2.929E-21    -1.768    
X13    9.025     3.738E-20     22.562    
X14    0.424     1.755E-21     1.060     
X15    34.977    1.449E-19     87.443    
X16    16.986    7.035E-20     42.464    
X17    23.721    9.825E-20     59.303    
X18    14.537    6.021E-20     36.342    
X19    5.876     2.434E-20     14.691    
X1A    0.630     2.611E-21     1.576     
X1B    25.007    1.036E-19     62.518    
X1C    0.382     1.583E-21     0.956     
X1D    15.838    6.560E-20     39.595    
X1E    19.132    7.924E-20     47.829    
X1F    17.459    7.231E-20     43.647    
X1G    1.658     6.869E-21     4.146     
X1H    2.494     1.033E-20     6.236     
X1I    10.610    4.395E-20     26.526    
X1J    10.608    4.394E-20     26.520    
X1K    11.497    4.762E-20     28.742    
X1L    26.620    1.103E-19     66.550    
X1M    13.264    5.494E-20     33.160    
X1N    4.480     1.856E-20     11.200    
X1O    8.848     3.665E-20     22.121    
X1P    27.503    1.139E-19     68.757    
X1Q    12.432    5.149E-20     31.080    
X1R    2.548     1.055E-20     6.369     
X1S    1.880     7.787E-21     4.700     
X1T    16.983    7.034E-20     42.457    
X1U    11.699    4.846E-20     29.247    
X1V    35.431    1.468E-19     88.578    
X1W    11.699    4.846E-20     29.247    
X1X    15.134    6.269E-20     37.836    
X1Y    5.259     2.178E-20     13.149    
X1Z    14.982    6.206E-20     37.456    
X20    13.972    5.787E-20     34.929    
X21    15.948    6.605E-20     39.869    
X22    10.634    4.405E-20     26.586    
X23    57.652    2.388E-19     144.130   
X24    4.272     1.769E-20     10.680    
X25    32.516    1.347E-19     81.290    
X26    24.760    1.026E-19     61.901    
X27    4.127     1.709E-20     10.316    
X28    10.042    4.159E-20     25.105    
X29    5.387     2.231E-20     13.468    
X2A    16.992    7.038E-20     42.480    
X2B    19.690    8.156E-20     49.225    
X2C    10.830    4.486E-20     27.075    
X2D    5.850     2.423E-20     14.626    
X2E    45.885    1.901E-19     114.712   
X2F    30.289    1.255E-19     75.723    
X2G    8.698     3.603E-20     21.746    
X2H    2.978     1.234E-20     7.446     
X2I    13.742    5.692E-20     34.354    
X2J    13.446    5.569E-20     33.615    
X2K    13.290    5.504E-20     33.224    
X2L    -1.169    -4.843E-21    -2.923    
X2M    5.376     2.227E-20     13.441    
X2N    16.770    6.946E-20     41.925    
X2O    12.410    5.140E-20     31.025    
X2P    5.278     2.186E-20     13.194    
X2Q    20.099    8.325E-20     50.246    
X2R    1.634     6.770E-21     4.086     
X2S    0.779     3.228E-21     1.948     
X2T    1.963     8.130E-21     4.907     
X2U    8.778     3.636E-20     21.946    
X2V    2.683     1.111E-20     6.707     
X2W    8.690     3.599E-20     21.726    
X2X    9.036     3.743E-20     22.591    
X2Y    6.775     2.806E-20     16.938    
X2Z    19.321    8.003E-20     48.303    
X30    14.074    5.830E-20     35.186    
X31    5.405     2.239E-20     13.512    
X32    7.935     3.287E-20     19.839    
X33    14.887    6.166E-20     37.218    
X34    17.000    7.041E-20     42.500    
X35    3.374     1.398E-20     8.436     
X36    6.962     2.884E-20     17.405    
X37    15.226    6.306E-20     38.065    
X38    20.439    8.466E-20     51.097    
X39    6.576     2.724E-20     16.440    
X3A    12.200    5.053E-20     30.499    
X3B    20.898    8.656E-20     52.244    
X3C    5.240     2.170E-20     13.100    
X3D    13.024    5.394E-20     32.559    
X3E    15.838    6.560E-20     39.594    
X3F    8.767     3.631E-20     21.917    
X3G    18.396    7.619E-20     45.989    
X3H    6.529     2.704E-20     16.322    
X3I    15.267    6.323E-20     38.167    
X3J    3.782     1.566E-20     9.454     
X3K    8.642     3.580E-20     21.606    
X3L    2.781     1.152E-20     6.953     
X3M    13.995    5.797E-20     34.987    
X3N    4.707     1.950E-20     11.769    
X3O    5.729     2.373E-20     14.323    
X3P    5.428     2.248E-20     13.570    
X3Q    13.441    5.567E-20     33.602    
X3R    6.355     2.632E-20     15.887    
X3S    23.424    9.702E-20     58.559    
X3T    4.609     1.909E-20     11.523    
X3U    11.754    4.869E-20     29.386    
X3V    22.195    9.193E-20     55.487    
X3W    5.520     2.286E-20     13.800    
X3X    8.751     3.625E-20     21.878    
X3Y    4.518     1.871E-20     11.295    
X3Z    16.751    6.938E-20     41.878    
X40    9.693     4.015E-20     24.232    
X41    11.868    4.916E-20     29.670    
X42    27.797    1.151E-19     69.492    
X43    13.151    5.447E-20     32.877    
X44    20.893    8.654E-20     52.233    
X45    8.679     3.595E-20     21.698    
X46    15.494    6.417E-20     38.735    
X47    3.095     1.282E-20     7.737     
X48    15.786    6.539E-20     39.465    
X49    0.974     4.034E-21     2.435     
X4A    3.448     1.428E-20     8.621     
X4B    9.123     3.779E-20     22.808    
X4C    1.969     8.154E-21     4.922     
X4D    6.999     2.899E-20     17.498    
X4E    8.264     3.423E-20     20.660    
X4F    7.888     3.267E-20     19.721    
X4G    24.191    1.002E-19     60.477    
X4H    20.478    8.482E-20     51.195    
X4I    1.387     5.746E-21     3.468     
X4J    18.637    7.719E-20     46.592    
X4K    3.813     1.579E-20     9.533     
X4L    24.212    1.003E-19     60.531    
X4M    6.022     2.494E-20     15.056    
X4N    5.287     2.190E-20     13.217    
X4O    11.797    4.886E-20     29.492    
X4P    14.664    6.074E-20     36.660    
X4Q    23.229    9.621E-20     58.073    
X4R    0.912     3.779E-21     2.281     
X4S    17.733    7.345E-20     44.332    
X4T    13.177    5.458E-20     32.943    
X4U    16.547    6.853E-20     41.366    
X4V    7.830     3.243E-20     19.574    
X4W    -0.769    -3.185E-21    -1.923    
X4X    18.293    7.577E-20     45.732    
X4Y    8.655     3.585E-20     21.639    
X4Z    10.397    4.306E-20     25.992    
X50    -0.151    -6.241E-22    -0.377    
X51    4.146     1.717E-20     10.365    
X52    6.133     2.540E-20     15.334    
X53    11.893    4.926E-20     29.734    
X54    -8.266    -3.424E-20    -20.664   
X55    14.128    5.852E-20     35.319    
X56    15.635    6.476E-20     39.088    
X57    0.618     2.561E-21     1.546     
X58    5.676     2.351E-20     14.190    
X59    9.144     3.788E-20     22.861    
X5A    12.348    5.115E-20     30.871    
X5B    28.608    1.185E-19     71.520    
X5C    0.908     3.759E-21     2.269     
X5D    -1.085    -4.495E-21    -2.713    
X5E    1.683     6.972E-21     4.208     
X5F    1.960     8.117E-21     4.899     
X5G    -6.971    -2.887E-20    -17.427   
X5H    0.147     6.081E-22     0.367     
X5I    -3.331    -1.380E-20    -8.328    
X5J    5.891     2.440E-20     14.727    
X5K    1.577     6.531E-21     3.942     
X5L    8.319     3.446E-20     20.797    
X5M    5.186     2.148E-20     12.964    
X5N    -9.034    -3.742E-20    -22.585   
X5O    -0.227    -9.405E-22    -0.568    
X5P    5.908     2.447E-20     14.771    
X5Q    -2.807    -1.163E-20    -7.017    
X5R    -8.564    -3.547E-20    -21.410   
X5S    1.190     4.928E-21     2.974     
X5T    2.009     8.323E-21     5.024     
X5U    -6.409    -2.654E-20    -16.021   
X5V    2.930     1.214E-20     7.325     
X5W    -5.299    -2.195E-20    -13.246   
X5X    -2.046    -8.474E-21    -5.115    
X5Y    1.565     6.484E-21     3.913     
X5Z    6.628     2.745E-20     16.570    
X60    -3.903    -1.617E-20    -9.758    
X61    -2.800    -1.160E-20    -7.001    
X62    -2.737    -1.134E-20    -6.842    
X63    3.568     1.478E-20     8.920     
X64    -4.489    -1.859E-20    -11.222   
X65    -0.582    -2.409E-21    -1.454    
X66    0.306     1.266E-21     0.764     
X67    7.409     3.069E-20     18.523    
X68    4.153     1.720E-20     10.383    
X69    42.542    1.762E-19     106.355   
X6A    0.786     3.257E-21     1.966     
X6B    6.968     2.886E-20     17.420    
X6C    10.414    4.313E-20     26.035    
X6D    3.775     1.563E-20     9.437     
X6E    -2.685    -1.112E-20    -6.712    
X6F    2.308     9.561E-21     5.771     
X6G    -9.223    -3.820E-20    -23.057   
X6H    5.380     2.229E-20     13.451    
X6I    15.438    6.394E-20     38.594    
X6J    30.116    1.247E-19     75.290    
X6K    -0.436    -1.807E-21    -1.091    
X6L    -6.121    -2.535E-20    -15.301   
X6M    3.453     1.430E-20     8.633     
X6N    3.257     1.349E-20     8.143     
X6O    1.171     4.848E-21     2.926     
X6P    17.960    7.439E-20     44.899    
X6Q    9.095     3.767E-20     22.737    
X6R    -3.819    -1.582E-20    -9.547    
X6S    -2.258    -9.353E-21    -5.645    
X6T    3.693     1.529E-20     9.231     
X6U    -7.527    -3.118E-20    -18.819   
X6V    17.766    7.359E-20     44.415    
X6W    7.307     3.026E-20     18.267    
X6X    7.395     3.063E-20     18.489    
X6Y    16.831    6.971E-20     42.077    
X6Z    6.010     2.489E-20     15.025    
X70    2.818     1.167E-20     7.046     
X71    14.900    6.171E-20     37.250    
X72    14.768    6.117E-20     36.921    
X73    0.840     3.479E-21     2.100     
X74    -1.009    -4.178E-21    -2.522    
X75    -4.135    -1.713E-20    -10.336   
X76    -3.410    -1.412E-20    -8.524    
X77    -4.793    -1.985E-20    -11.982   
X78    1.471     6.093E-21     3.678     
X79    -2.573    -1.066E-20    -6.433    
X7A    -4.968    -2.058E-20    -12.420   
X7B    -7.290    -3.019E-20    -18.225   
X7C    38.401    1.591E-19     96.004    
X7D    8.772     3.633E-20     21.931    
X7E    26.257    1.088E-19     65.642    
X7F    13.883    5.750E-20     34.707    
X7G    44.170    1.829E-19     110.425   
X7H    24.748    1.025E-19     61.871    
X7I    25.124    1.041E-19     62.810    
X7J    21.689    8.984E-20     54.223    
X7K    18.773    7.776E-20     46.932    
X7L    20.361    8.433E-20     50.901    
X7M    11.975    4.960E-20     29.938    
X7N    42.803    1.773E-19     107.007   
X7O    17.070    7.070E-20     42.676    
X7P    29.345    1.215E-19     73.362    
X7Q    27.320    1.132E-19     68.300    
X7R    14.636    6.062E-20     36.591    
X7S    41.267    1.709E-19     103.168   
X7T    21.868    9.058E-20     54.670    
X7U    38.000    1.574E-19     95.001    
X7V    50.446    2.089E-19     126.116   
X7W    15.732    6.516E-20     39.330    
X7X    1.624     6.725E-21     4.059     
X7Y    21.476    8.895E-20     53.691    
X7Z    11.932    4.942E-20     29.830    
X80    3.533     1.463E-20     8.832     
X81    30.492    1.263E-19     76.230    
X82    8.909     3.690E-20     22.274    
X83    34.059    1.411E-19     85.146    
X84    19.470    8.064E-20     48.674    
X85    5.893     2.441E-20     14.733    
X86    2.929     1.213E-20     7.322     
X87    24.109    9.986E-20     60.272    
X88    2.647     1.097E-20     6.619     
X89    5.625     2.330E-20     14.064    
X8A    49.381    2.045E-19     123.452   
X8B    18.249    7.559E-20     45.622    
X8C    48.802    2.021E-19     122.006   
X8D    32.159    1.332E-19     80.398    
X8E    14.294    5.921E-20     35.736    
X8F    7.436     3.080E-20     18.591    
X8G    18.299    7.579E-20     45.748    
X8H    20.811    8.620E-20     52.028    
X8I    35.949    1.489E-19     89.871    
X8J    -3.839    -1.590E-20    -9.597    
X8K    2.579     1.068E-20     6.448     
X8L    16.612    6.881E-20     41.530    
X8M    1.774     7.346E-21     4.434     
X8N    29.090    1.205E-19     72.725    
X8O    24.617    1.020E-19     61.543    
X8P    37.369    1.548E-19     93.423    
X8Q    42.804    1.773E-19     107.010   
X8R    45.958    1.904E-19     114.896   
