#Name  kT        Joules        kJ/mol    
X1K    17.694    7.329E-20     44.234    
X1L    20.435    8.464E-20     51.088    
X1M    18.754    7.768E-20     46.885    
X1N    20.797    8.614E-20     51.992    
X1O    20.838    8.631E-20     52.094    
X1P    20.776    8.605E-20     51.940    
X1Q    11.018    4.563E-20     27.544    
X1R    17.987    7.450E-20     44.968    
X1S    13.345    5.527E-20     33.362    
X1T    141.535   5.862E-19     353.838   
X1U    16.508    6.838E-20     41.271    
X1V    34.399    1.425E-19     85.997    
X1W    30.210    1.251E-19     75.526    
X1X    18.455    7.644E-20     46.136    
X1Y    17.139    7.099E-20     42.847    
X1Z    16.052    6.649E-20     40.130    
X20    25.516    1.057E-19     63.789    
X21    18.535    7.677E-20     46.336    
X22    32.257    1.336E-19     80.642    
X23    18.175    7.528E-20     45.439    
X24    52.798    2.187E-19     131.994   
X25    28.877    1.196E-19     72.193    
X26    19.425    8.046E-20     48.563    
X27    13.090    5.422E-20     32.724    
X28    31.426    1.302E-19     78.565    
X29    7.217     2.989E-20     18.042    
X2A    23.039    9.542E-20     57.596    
X2B    18.216    7.545E-20     45.540    
X2C    16.046    6.646E-20     40.114    
X2D    22.782    9.436E-20     56.956    
X2E    19.147    7.931E-20     47.869    
X2F    17.650    7.311E-20     44.125    
X2G    24.336    1.008E-19     60.841    
X2H    17.245    7.143E-20     43.113    
X2I    19.161    7.937E-20     47.904    
X2J    35.340    1.464E-19     88.349    
X2K    18.152    7.519E-20     45.381    
X2L    19.823    8.210E-20     49.557    
X2M    21.487    8.900E-20     53.717    
X2N    28.974    1.200E-19     72.435    
X2O    18.234    7.552E-20     45.585    
X2P    23.559    9.758E-20     58.897    
X2Q    24.534    1.016E-19     61.336    
X2R    18.022    7.465E-20     45.055    
X2S    11.525    4.774E-20     28.812    
X2T    16.536    6.849E-20     41.339    
X2U    17.094    7.080E-20     42.735    
X2V    14.784    6.123E-20     36.959    
X2W    29.800    1.234E-19     74.499    
X2X    23.882    9.892E-20     59.706    
X2Y    23.872    9.888E-20     59.680    
X2Z    24.295    1.006E-19     60.737    
X30    21.293    8.819E-20     53.232    
X31    16.681    6.909E-20     41.703    
X32    27.648    1.145E-19     69.120    
X33    18.213    7.544E-20     45.532    
X34    11.011    4.561E-20     27.526    
X35    34.089    1.412E-19     85.222    
X36    15.469    6.407E-20     38.672    
X37    21.154    8.762E-20     52.885    
X38    18.034    7.469E-20     45.084    
X39    23.707    9.819E-20     59.268    
X3A    20.572    8.521E-20     51.430    
X3B    17.071    7.071E-20     42.677    
X3C    20.378    8.440E-20     50.944    
X3D    10.865    4.500E-20     27.163    
X3E    26.307    1.090E-19     65.768    
X3F    21.397    8.863E-20     53.492    
X3G    17.124    7.093E-20     42.810    
X3H    22.591    9.357E-20     56.478    
X3I    16.272    6.740E-20     40.680    
X3J    20.198    8.366E-20     50.494    
X3K    15.581    6.454E-20     38.953    
X3L    16.421    6.802E-20     41.053    
X3M    16.097    6.667E-20     40.242    
X3N    20.428    8.461E-20     51.069    
X3O    18.922    7.837E-20     47.304    
X3P    19.440    8.052E-20     48.600    
X3Q    26.599    1.102E-19     66.498    
X3R    11.028    4.568E-20     27.571    
X3S    11.791    4.884E-20     29.477    
X3T    13.639    5.649E-20     34.097    
X3U    12.775    5.291E-20     31.936    
X3V    13.085    5.420E-20     32.714    
X3W    10.473    4.338E-20     26.182    
X3X    25.991    1.077E-19     64.977    
X3Y    19.183    7.945E-20     47.957    
X3Z    26.285    1.089E-19     65.712    
X40    15.707    6.506E-20     39.269    
X41    26.058    1.079E-19     65.146    
X42    22.879    9.476E-20     57.197    
X43    23.864    9.884E-20     59.659    
X44    24.501    1.015E-19     61.252    
X45    29.667    1.229E-19     74.167    
X46    14.706    6.091E-20     36.765    
X47    29.288    1.213E-19     73.220    
X48    19.251    7.974E-20     48.128    
X49    10.497    4.348E-20     26.242    
X4A    24.102    9.983E-20     60.256    
X4B    14.731    6.101E-20     36.826    
X4C    22.814    9.449E-20     57.034    
X4D    25.419    1.053E-19     63.547    
X4E    49.132    2.035E-19     122.831   
X4F    52.187    2.162E-19     130.467   
X4G    18.864    7.813E-20     47.159    
X4H    26.998    1.118E-19     67.496    
X4I    13.030    5.397E-20     32.574    
X4J    14.212    5.887E-20     35.531    
X4K    20.150    8.346E-20     50.374    
X4L    25.154    1.042E-19     62.886    
X4M    19.231    7.966E-20     48.078    
X4N    38.587    1.598E-19     96.467    
X4O    20.479    8.482E-20     51.197    
X4P    8.471     3.508E-20     21.176    
X4Q    26.162    1.084E-19     65.404    
X4R    31.397    1.300E-19     78.492    
X4S    27.676    1.146E-19     69.191    
X4T    25.142    1.041E-19     62.856    
X4U    28.104    1.164E-19     70.260    
X4V    24.402    1.011E-19     61.004    
X4W    23.141    9.585E-20     57.853    
X4X    24.681    1.022E-19     61.703    
X4Y    25.808    1.069E-19     64.519    
X4Z    27.024    1.119E-19     67.560    
X50    21.398    8.863E-20     53.496    
X51    39.864    1.651E-19     99.661    
X52    43.064    1.784E-19     107.659   
X53    36.037    1.493E-19     90.092    
