#Name  kT        Joules        kJ/mol    
X2D    7.216     2.989E-20     18.040    
X2E    6.065     2.512E-20     15.162    
X2F    5.590     2.315E-20     13.976    
X2G    7.708     3.193E-20     19.270    
X2H    5.462     2.262E-20     13.655    
X2I    6.069     2.514E-20     15.173    
X2J    11.193    4.636E-20     27.983    
X2K    5.749     2.381E-20     14.373    
X2L    6.278     2.601E-20     15.696    
X2M    6.806     2.819E-20     17.014    
X2N    9.177     3.801E-20     22.943    
X2O    5.775     2.392E-20     14.438    
X2P    7.462     3.091E-20     18.655    
X2Q    7.771     3.219E-20     19.427    
X2R    5.708     2.364E-20     14.270    
X2S    3.650     1.512E-20     9.126     
X2T    5.237     2.169E-20     13.093    
X2U    5.414     2.243E-20     13.535    
X2V    4.682     1.939E-20     11.706    
X2W    9.439     3.909E-20     23.596    
X2X    7.564     3.133E-20     18.911    
X2Y    7.561     3.132E-20     18.903    
X2Z    7.695     3.187E-20     19.237    
X30    6.744     2.793E-20     16.860    
X31    5.284     2.188E-20     13.209    
X32    8.757     3.627E-20     21.893    
X33    5.769     2.389E-20     14.421    
X34    3.487     1.444E-20     8.719     
X35    10.797    4.472E-20     26.993    
X36    4.899     2.029E-20     12.249    
X37    6.700     2.775E-20     16.750    
X38    5.712     2.366E-20     14.280    
X39    7.509     3.110E-20     18.772    
X3A    6.516     2.699E-20     16.290    
X3B    5.407     2.239E-20     13.517    
X3C    6.454     2.673E-20     16.136    
X3D    3.441     1.425E-20     8.603     
X3E    8.332     3.451E-20     20.831    
X3F    6.777     2.807E-20     16.943    
X3G    5.424     2.246E-20     13.559    
X3H    7.155     2.964E-20     17.889    
X3I    5.154     2.135E-20     12.885    
X3J    6.397     2.650E-20     15.993    
X3K    4.935     2.044E-20     12.338    
X3L    5.201     2.154E-20     13.003    
X3M    5.098     2.112E-20     12.746    
X3N    6.470     2.680E-20     16.175    
X3O    5.993     2.482E-20     14.983    
X3P    6.157     2.550E-20     15.393    
X3Q    8.425     3.490E-20     21.062    
X3R    3.493     1.447E-20     8.733     
X3S    3.734     1.547E-20     9.336     
X3T    4.320     1.789E-20     10.800    
X3U    4.046     1.676E-20     10.115    
X3V    4.145     1.717E-20     10.361    
X3W    3.317     1.374E-20     8.293     
X3X    8.232     3.410E-20     20.580    
X3Y    6.076     2.517E-20     15.190    
X3Z    8.325     3.448E-20     20.813    
X40    4.975     2.061E-20     12.438    
X41    8.254     3.419E-20     20.634    
X42    7.246     3.001E-20     18.116    
X43    7.558     3.131E-20     18.896    
X44    7.760     3.214E-20     19.401    
X45    9.396     3.892E-20     23.491    
X46    4.658     1.929E-20     11.645    
X47    9.276     3.842E-20     23.191    
X48    6.097     2.526E-20     15.244    
X49    3.325     1.377E-20     8.312     
X4A    7.634     3.162E-20     19.085    
X4B    4.666     1.932E-20     11.664    
X4C    7.226     2.993E-20     18.064    
X4D    8.051     3.335E-20     20.127    
X4E    15.562    6.446E-20     38.904    
X4F    16.529    6.846E-20     41.323    
X4G    5.975     2.475E-20     14.937    
X4H    8.551     3.542E-20     21.378    
X4I    4.127     1.709E-20     10.317    
X4J    4.501     1.864E-20     11.254    
X4K    6.382     2.643E-20     15.955    
X4L    7.967     3.300E-20     19.918    
X4M    6.091     2.523E-20     15.228    
X4N    12.222    5.062E-20     30.554    
X4O    6.486     2.687E-20     16.216    
X4P    2.683     1.111E-20     6.707     
X4Q    8.286     3.432E-20     20.716    
X4R    9.944     4.119E-20     24.861    
X4S    8.766     3.631E-20     21.915    
X4T    7.963     3.298E-20     19.908    
X4U    8.901     3.687E-20     22.254    
X4V    7.729     3.201E-20     19.322    
X4W    7.330     3.036E-20     18.324    
X4X    7.817     3.238E-20     19.543    
X4Y    8.174     3.386E-20     20.435    
X4Z    8.559     3.545E-20     21.398    
X50    6.778     2.807E-20     16.944    
X51    12.626    5.230E-20     31.566    
X52    13.640    5.649E-20     34.099    
X53    11.414    4.728E-20     28.535    
