#Predicted Hamaker constants for Al2O3-001
#Estimated self-vacuum-self Hamaker: 48.73644857954232#Nominal refractive index: 1.966823736093772
#Name  kT        Joules        kJ/mol    
X1L    22.636    9.376E-20     56.590    
X1M    11.244    4.657E-20     28.110    
X1N    3.732     1.546E-20     9.331     
X1O    7.470     3.094E-20     18.674    
X1P    23.388    9.687E-20     58.469    
X1Q    10.533    4.363E-20     26.332    
X1R    2.078     8.606E-21     5.195     
X1S    1.506     6.239E-21     3.766     
X1T    14.420    5.973E-20     36.049    
X1U    9.907     4.103E-20     24.766    
X1V    30.129    1.248E-19     75.324    
X1W    9.907     4.103E-20     24.766    
X1X    12.841    5.319E-20     32.104    
X1Y    4.399     1.822E-20     10.998    
X1Z    12.712    5.265E-20     31.779    
X20    11.848    4.908E-20     29.621    
X21    13.536    5.607E-20     33.840    
X22    8.997     3.726E-20     22.492    
X23    48.931    2.027E-19     122.328   
X24    3.554     1.472E-20     8.885     
X25    27.652    1.145E-19     69.131    
X26    21.052    8.720E-20     52.630    
X27    3.430     1.421E-20     8.574     
X28    8.490     3.517E-20     21.226    
X29    4.509     1.867E-20     11.272    
X2A    14.428    5.976E-20     36.069    
X2B    16.730    6.929E-20     41.825    
X2C    9.164     3.796E-20     22.909    
X2D    4.905     2.032E-20     12.263    
X2E    38.993    1.615E-19     97.482    
X2F    25.759    1.067E-19     64.396    
X2G    7.341     3.041E-20     18.353    
X2H    2.447     1.013E-20     6.117     
X2I    11.652    4.826E-20     29.130    
X2J    11.399    4.722E-20     28.498    
X2K    11.266    4.666E-20     28.165    
X2L    -1.106    -4.581E-21    -2.765    
X2M    4.499     1.864E-20     11.249    
X2N    14.238    5.897E-20     35.595    
X2O    10.514    4.355E-20     26.286    
X2P    4.415     1.829E-20     11.037    
X2Q    17.078    7.074E-20     42.695    
X2R    1.296     5.368E-21     3.240     
X2S    0.564     2.334E-21     1.409     
X2T    1.577     6.533E-21     3.943     
X2U    7.410     3.069E-20     18.524    
X2V    2.194     9.086E-21     5.484     
X2W    7.334     3.038E-20     18.336    
X2X    7.630     3.160E-20     19.076    
X2Y    5.696     2.359E-20     14.241    
X2Z    16.415    6.799E-20     41.037    
X30    11.936    4.944E-20     29.840    
X31    4.524     1.874E-20     11.309    
X32    6.689     2.770E-20     16.722    
X33    12.630    5.231E-20     31.576    
X34    14.434    5.979E-20     36.086    
X35    2.786     1.154E-20     6.965     
X36    5.856     2.426E-20     14.641    
X37    12.920    5.351E-20     32.299    
X38    17.368    7.194E-20     43.421    
X39    5.526     2.289E-20     13.815    
X3A    10.334    4.280E-20     25.836    
X3B    17.760    7.356E-20     44.399    
X3C    4.383     1.815E-20     10.956    
X3D    11.038    4.572E-20     27.596    
X3E    13.442    5.568E-20     33.605    
X3F    7.400     3.065E-20     18.500    
X3G    15.625    6.472E-20     39.064    
X3H    5.486     2.272E-20     13.714    
X3I    12.955    5.366E-20     32.387    
X3J    3.134     1.298E-20     7.836     
X3K    7.294     3.021E-20     18.234    
X3L    2.278     9.435E-21     5.695     
X3M    11.868    4.916E-20     29.671    
X3N    3.927     1.627E-20     9.817     
X3O    4.801     1.989E-20     12.003    
X3P    4.544     1.882E-20     11.359    
X3Q    11.395    4.720E-20     28.488    
X3R    5.337     2.210E-20     13.342    
X3S    19.913    8.248E-20     49.782    
X3T    3.843     1.592E-20     9.607     
X3U    9.954     4.123E-20     24.885    
X3V    18.866    7.814E-20     47.164    
X3W    4.622     1.915E-20     11.556    
X3X    7.386     3.059E-20     18.466    
X3Y    3.765     1.559E-20     9.412     
X3Z    14.222    5.891E-20     35.554    
X40    8.192     3.393E-20     20.480    
X41    10.051    4.163E-20     25.128    
X42    23.638    9.791E-20     59.094    
X43    11.147    4.617E-20     27.868    
X44    17.756    7.354E-20     44.390    
X45    7.325     3.034E-20     18.313    
X46    13.148    5.446E-20     32.871    
X47    2.546     1.055E-20     6.366     
X48    13.398    5.549E-20     33.495    
X49    0.730     3.025E-21     1.826     
X4A    2.849     1.180E-20     7.123     
X4B    7.705     3.191E-20     19.262    
X4C    1.582     6.553E-21     3.956     
X4D    5.888     2.439E-20     14.720    
X4E    6.970     2.887E-20     17.424    
X4F    6.649     2.754E-20     16.622    
X4G    20.567    8.519E-20     51.417    
X4H    17.402    7.208E-20     43.504    
X4I    1.084     4.491E-21     2.711     
X4J    15.831    6.557E-20     39.578    
X4K    3.162     1.310E-20     7.904     
X4L    20.585    8.526E-20     51.463    
X4M    5.052     2.093E-20     12.631    
X4N    4.423     1.832E-20     11.057    
X4O    9.990     4.138E-20     24.976    
X4P    12.440    5.153E-20     31.100    
X4Q    19.747    8.179E-20     49.369    
X4R    0.678     2.806E-21     1.694     
X4S    15.060    6.238E-20     37.649    
X4T    11.170    4.626E-20     27.924    
X4U    14.047    5.818E-20     35.118    
X4V    6.598     2.733E-20     16.496    
X4W    -0.763    -3.160E-21    -1.907    
X4X    15.538    6.436E-20     38.844    
X4Y    7.305     3.026E-20     18.262    
X4Z    8.794     3.642E-20     21.984    
X50    -0.233    -9.656E-22    -0.583    
X51    3.446     1.427E-20     8.616     
X52    5.147     2.132E-20     12.868    
X53    10.073    4.172E-20     25.182    
X54    -7.190    -2.978E-20    -17.976   
X55    11.982    4.963E-20     29.954    
X56    13.269    5.496E-20     33.173    
X57    0.426     1.763E-21     1.064     
X58    4.756     1.970E-20     11.889    
X59    7.723     3.199E-20     19.307    
X5A    10.461    4.333E-20     26.154    
X5B    24.328    1.008E-19     60.820    
X5C    0.673     2.789E-21     1.684     
X5D    -1.034    -4.282E-21    -2.585    
X5E    1.338     5.541E-21     3.344     
X5F    1.574     6.521E-21     3.936     
X5G    -6.080    -2.518E-20    -15.199   
X5H    0.022     8.997E-23     0.054     
X5I    -2.959    -1.225E-20    -7.397    
X5J    4.940     2.046E-20     12.349    
X5K    1.247     5.163E-21     3.116     
X5L    7.017     2.906E-20     17.542    
X5M    4.336     1.796E-20     10.841    
X5N    -7.850    -3.251E-20    -19.625   
X5O    -0.299    -1.237E-21    -0.746    
X5P    4.955     2.052E-20     12.387    
X5Q    -2.509    -1.039E-20    -6.273    
X5R    -7.447    -3.084E-20    -18.617   
X5S    0.915     3.790E-21     2.288     
X5T    1.617     6.698E-21     4.043     
X5U    -5.597    -2.318E-20    -13.994   
X5V    2.405     9.962E-21     6.013     
X5W    -4.646    -1.924E-20    -11.614   
X5X    -1.857    -7.692E-21    -4.643    
X5Y    1.237     5.123E-21     3.092     
X5Z    5.570     2.307E-20     13.926    
X60    -3.449    -1.429E-20    -8.623    
X61    -2.504    -1.037E-20    -6.260    
X62    -2.449    -1.014E-20    -6.123    
X63    2.952     1.222E-20     7.379     
X64    -3.951    -1.637E-20    -9.878    
X65    -0.602    -2.495E-21    -1.506    
X66    0.158     6.537E-22     0.395     
X67    6.239     2.584E-20     15.597    
X68    3.452     1.430E-20     8.631     
X69    36.162    1.498E-19     90.405    
X6A    0.570     2.359E-21     1.424     
X6B    5.861     2.428E-20     14.654    
X6C    8.808     3.648E-20     22.020    
X6D    3.129     1.296E-20     7.821     
X6E    -2.405    -9.960E-21    -6.012    
X6F    1.873     7.758E-21     4.682     
X6G    -8.012    -3.319E-20    -20.030   
X6H    4.503     1.865E-20     11.257    
X6I    13.100    5.426E-20     32.751    
X6J    25.611    1.061E-19     64.028    
X6K    -0.478    -1.979E-21    -1.195    
X6L    -5.350    -2.216E-20    -13.376   
X6M    2.853     1.182E-20     7.133     
X6N    2.686     1.112E-20     6.714     
X6O    0.899     3.722E-21     2.247     
X6P    15.253    6.318E-20     38.134    
X6Q    7.680     3.181E-20     19.201    
X6R    -3.377    -1.399E-20    -8.442    
X6S    -2.039    -8.445E-21    -5.097    
X6T    3.058     1.267E-20     7.646     
X6U    -6.557    -2.716E-20    -16.393   
X6V    15.088    6.249E-20     37.720    
X6W    6.151     2.548E-20     15.378    
X6X    6.227     2.579E-20     15.567    
X6Y    14.290    5.919E-20     35.725    
X6Z    5.042     2.088E-20     12.604    
X70    2.310     9.567E-21     5.775     
X71    12.641    5.236E-20     31.603    
X72    12.529    5.189E-20     31.322    
X73    0.615     2.549E-21     1.539     
X74    -0.968    -4.011E-21    -2.421    
X75    -3.647    -1.511E-20    -9.119    
X76    -3.026    -1.253E-20    -7.565    
X77    -4.212    -1.744E-20    -10.529   
X78    1.156     4.788E-21     2.890     
X79    -2.309    -9.565E-21    -5.773    
X7A    -4.362    -1.807E-20    -10.906   
X7B    -6.353    -2.632E-20    -15.884   
X7C    32.651    1.352E-19     81.627    
X7D    7.405     3.067E-20     18.512    
X7E    22.327    9.248E-20     55.817    
X7F    11.773    4.876E-20     29.431    
X7G    37.541    1.555E-19     93.853    
X7H    21.042    8.715E-20     52.604    
X7I    21.362    8.848E-20     53.405    
X7J    18.435    7.636E-20     46.087    
X7K    15.947    6.605E-20     39.868    
X7L    17.302    7.166E-20     43.254    
X7M    10.143    4.201E-20     25.357    
X7N    36.383    1.507E-19     90.958    
X7O    14.494    6.004E-20     36.236    
X7P    24.955    1.034E-19     62.388    
X7Q    23.232    9.622E-20     58.079    
X7R    12.416    5.143E-20     31.041    
X7S    35.082    1.453E-19     87.704    
X7T    18.587    7.699E-20     46.467    
X7U    32.311    1.338E-19     80.777    
X7V    42.851    1.775E-19     107.127   
X7W    13.352    5.530E-20     33.380    
X7X    1.287     5.329E-21     3.217     
X7Y    18.253    7.560E-20     45.633    
X7Z    10.106    4.186E-20     25.265    
X80    2.921     1.210E-20     7.303     
X81    25.931    1.074E-19     64.828    
X82    7.522     3.116E-20     18.805    
X83    28.963    1.200E-19     72.408    
X84    16.542    6.852E-20     41.354    
X85    4.942     2.047E-20     12.354    
X86    2.404     9.958E-21     6.011     
X87    20.497    8.490E-20     51.242    
X88    2.163     8.961E-21     5.409     
X89    4.713     1.952E-20     11.781    
X8A    41.951    1.738E-19     104.876   
X8B    15.500    6.420E-20     38.750    
X8C    41.461    1.717E-19     103.654   
X8D    27.349    1.133E-19     68.372    
X8E    12.124    5.022E-20     30.310    
X8F    6.262     2.594E-20     15.655    
X8G    15.543    6.438E-20     38.858    
X8H    17.686    7.325E-20     44.215    
X8I    30.569    1.266E-19     76.422    
X8J    -3.394    -1.406E-20    -8.485    
X8K    2.105     8.719E-21     5.263     
X8L    14.103    5.841E-20     35.258    
X8M    1.415     5.861E-21     3.538     
X8N    24.738    1.025E-19     61.846    
X8O    20.930    8.669E-20     52.325    
X8P    31.775    1.316E-19     79.437    
X8Q    36.384    1.507E-19     90.960    
X8R    39.055    1.618E-19     97.638    
