#Name  kT        Joules        kJ/mol    
X3E    4.136     1.713E-20     10.340    
X3F    3.364     1.393E-20     8.410     
X3G    2.692     1.115E-20     6.730     
X3H    3.552     1.471E-20     8.879     
X3I    2.558     1.060E-20     6.395     
X3J    3.175     1.315E-20     7.938     
X3K    2.450     1.015E-20     6.124     
X3L    2.582     1.069E-20     6.454     
X3M    2.531     1.048E-20     6.327     
X3N    3.211     1.330E-20     8.029     
X3O    2.975     1.232E-20     7.437     
X3P    3.056     1.266E-20     7.641     
X3Q    4.182     1.732E-20     10.454    
X3R    1.734     7.181E-21     4.335     
X3S    1.854     7.678E-21     4.634     
X3T    2.144     8.881E-21     5.360     
X3U    2.008     8.318E-21     5.021     
X3V    2.057     8.521E-21     5.143     
X3W    1.646     6.820E-21     4.116     
X3X    4.086     1.692E-20     10.215    
X3Y    3.016     1.249E-20     7.540     
X3Z    4.132     1.712E-20     10.331    
X40    2.469     1.023E-20     6.174     
X41    4.097     1.697E-20     10.242    
X42    3.597     1.490E-20     8.992     
X43    3.752     1.554E-20     9.379     
X44    3.852     1.595E-20     9.630     
X45    4.664     1.932E-20     11.660    
X46    2.312     9.576E-21     5.780     
X47    4.604     1.907E-20     11.511    
X48    3.027     1.254E-20     7.566     
X49    1.650     6.835E-21     4.126     
X4A    3.789     1.569E-20     9.473     
X4B    2.316     9.592E-21     5.790     
X4C    3.587     1.486E-20     8.966     
X4D    3.996     1.655E-20     9.990     
X4E    7.724     3.199E-20     19.311    
X4F    8.204     3.398E-20     20.511    
X4G    2.966     1.228E-20     7.414     
X4H    4.244     1.758E-20     10.611    
X4I    2.048     8.484E-21     5.121     
X4J    2.234     9.255E-21     5.586     
X4K    3.168     1.312E-20     7.919     
X4L    3.955     1.638E-20     9.886     
X4M    3.023     1.252E-20     7.559     
X4N    6.066     2.513E-20     15.166    
X4O    3.220     1.334E-20     8.049     
X4P    1.332     5.516E-21     3.329     
X4Q    4.113     1.704E-20     10.282    
X4R    4.936     2.044E-20     12.340    
X4S    4.351     1.802E-20     10.878    
X4T    3.953     1.637E-20     9.882     
X4U    4.418     1.830E-20     11.046    
X4V    3.836     1.589E-20     9.591     
X4W    3.638     1.507E-20     9.095     
X4X    3.880     1.607E-20     9.701     
X4Y    4.057     1.681E-20     10.143    
X4Z    4.249     1.760E-20     10.621    
X50    3.364     1.393E-20     8.410     
X51    6.267     2.596E-20     15.668    
X52    6.770     2.804E-20     16.925    
X53    5.665     2.347E-20     14.164    
