#Predicted Hamaker constants for TricalciumAluminate-Wet-010
#Estimated self-vacuum-self Hamaker: 33.583132260243815#Nominal refractive index: 1.7575722150250441
#Name  kT        Joules        kJ/mol    
X2B    11.517    4.770E-20     28.792    
X2C    6.221     2.577E-20     15.554    
X2D    3.233     1.339E-20     8.083     
X2E    26.977    1.117E-19     67.442    
X2F    17.810    7.377E-20     44.526    
X2G    4.943     2.047E-20     12.358    
X2H    1.506     6.236E-21     3.764     
X2I    7.965     3.299E-20     19.912    
X2J    7.788     3.226E-20     19.470    
X2K    7.694     3.187E-20     19.236    
X2L    -0.994    -4.115E-21    -2.484    
X2M    2.948     1.221E-20     7.370     
X2N    9.775     4.049E-20     24.437    
X2O    7.168     2.969E-20     17.920    
X2P    2.889     1.197E-20     7.222     
X2Q    11.760    4.871E-20     29.400    
X2R    0.697     2.885E-21     1.741     
X2S    0.181     7.510E-22     0.453     
X2T    0.894     3.704E-21     2.236     
X2U    4.991     2.067E-20     12.478    
X2V    1.328     5.499E-21     3.319     
X2W    4.938     2.045E-20     12.346    
X2X    5.146     2.131E-20     12.865    
X2Y    3.789     1.569E-20     9.472     
X2Z    11.297    4.679E-20     28.242    
X30    8.164     3.381E-20     20.410    
X31    2.965     1.228E-20     7.413     
X32    4.485     1.858E-20     11.214    
X33    8.650     3.583E-20     21.625    
X34    9.912     4.106E-20     24.781    
X35    1.744     7.224E-21     4.360     
X36    3.901     1.616E-20     9.753     
X37    8.852     3.667E-20     22.131    
X38    11.963    4.955E-20     29.907    
X39    3.669     1.520E-20     9.173     
X3A    7.042     2.917E-20     17.605    
X3B    12.236    5.068E-20     30.590    
X3C    2.866     1.187E-20     7.165     
X3D    7.535     3.121E-20     18.838    
X3E    9.218     3.818E-20     23.045    
X3F    4.984     2.065E-20     12.461    
X3G    10.745    4.451E-20     26.863    
X3H    3.641     1.508E-20     9.102     
X3I    8.877     3.677E-20     22.192    
X3J    1.989     8.239E-21     4.973     
X3K    4.910     2.034E-20     12.274    
X3L    1.387     5.745E-21     3.468     
X3M    8.116     3.362E-20     20.291    
X3N    2.546     1.055E-20     6.365     
X3O    3.160     1.309E-20     7.901     
X3P    2.979     1.234E-20     7.448     
X3Q    7.785     3.224E-20     19.462    
X3R    3.536     1.465E-20     8.840     
X3S    13.739    5.691E-20     34.347    
X3T    2.487     1.030E-20     6.217     
X3U    6.775     2.806E-20     16.938    
X3V    13.008    5.388E-20     32.520    
X3W    3.035     1.257E-20     7.586     
X3X    4.975     2.061E-20     12.437    
X3Y    2.432     1.007E-20     6.080     
X3Z    9.763     4.044E-20     24.409    
X40    5.540     2.295E-20     13.850    
X41    6.843     2.834E-20     17.108    
X42    16.335    6.766E-20     40.837    
X43    7.611     3.153E-20     19.028    
X44    12.234    5.067E-20     30.584    
X45    4.932     2.043E-20     12.330    
X46    9.013     3.733E-20     22.531    
X47    1.576     6.527E-21     3.939     
X48    9.187     3.805E-20     22.968    
X49    0.299     1.237E-21     0.747     
X4A    1.789     7.408E-21     4.471     
X4B    5.198     2.153E-20     12.996    
X4C    0.898     3.719E-21     2.245     
X4D    3.923     1.625E-20     9.808     
X4E    4.683     1.939E-20     11.706    
X4F    4.457     1.846E-20     11.143    
X4G    14.195    5.879E-20     35.487    
X4H    11.986    4.965E-20     29.965    
X4I    0.548     2.269E-21     1.369     
X4J    10.889    4.510E-20     27.222    
X4K    2.008     8.318E-21     5.021     
X4L    14.208    5.885E-20     35.519    
X4M    3.337     1.382E-20     8.341     
X4N    2.894     1.199E-20     7.236     
X4O    6.801     2.817E-20     17.002    
X4P    8.517     3.528E-20     21.291    
X4Q    13.624    5.643E-20     34.059    
X4R    0.262     1.083E-21     0.654     
X4S    10.349    4.287E-20     25.874    
X4T    7.627     3.159E-20     19.068    
X4U    9.641     3.993E-20     24.103    
X4V    4.422     1.832E-20     11.055    
X4W    -0.752    -3.115E-21    -1.880    
X4X    10.684    4.425E-20     26.709    
X4Y    4.918     2.037E-20     12.294    
X4Z    5.962     2.469E-20     14.905    
X50    -0.379    -1.571E-21    -0.948    
X51    2.208     9.146E-21     5.521     
X52    3.403     1.410E-20     8.508     
X53    6.859     2.841E-20     17.147    
X54    -5.281    -2.188E-20    -13.204   
X55    8.196     3.395E-20     20.489    
X56    9.097     3.768E-20     22.742    
X57    0.084     3.490E-22     0.211     
X58    3.128     1.296E-20     7.821     
X59    5.211     2.158E-20     13.027    
X5A    7.131     2.954E-20     17.827    
X5B    16.815    6.965E-20     42.038    
X5C    0.259     1.071E-21     0.647     
X5D    -0.943    -3.905E-21    -2.357    
X5E    0.726     3.007E-21     1.815     
X5F    0.892     3.696E-21     2.231     
X5G    -4.498    -1.863E-20    -11.245   
X5H    -0.200    -8.279E-22    -0.500    
X5I    -2.298    -9.519E-21    -5.745    
X5J    3.257     1.349E-20     8.143     
X5K    0.662     2.741E-21     1.654     
X5L    4.716     1.953E-20     11.789    
X5M    2.834     1.174E-20     7.084     
X5N    -5.747    -2.380E-20    -14.367   
X5O    -0.425    -1.761E-21    -1.063    
X5P    3.268     1.354E-20     8.170     
X5Q    -1.982    -8.208E-21    -4.954    
X5R    -5.462    -2.262E-20    -13.655   
X5S    0.429     1.775E-21     1.072     
X5T    0.922     3.820E-21     2.306     
X5U    -4.158    -1.722E-20    -10.395   
X5V    1.477     6.116E-21     3.691     
X5W    -3.487    -1.444E-20    -8.717    
X5X    -1.522    -6.306E-21    -3.806    
X5Y    0.655     2.713E-21     1.637     
X5Z    3.700     1.533E-20     9.251     
X60    -2.644    -1.095E-20    -6.609    
X61    -1.978    -8.192E-21    -4.945    
X62    -1.939    -8.033E-21    -4.849    
X63    1.861     7.706E-21     4.651     
X64    -2.997    -1.242E-20    -7.494    
X65    -0.639    -2.647E-21    -1.598    
X66    -0.104    -4.312E-22    -0.260    
X67    4.170     1.727E-20     10.424    
X68    2.213     9.164E-21     5.531     
X69    25.022    1.036E-19     62.556    
X6A    0.186     7.688E-22     0.464     
X6B    3.905     1.617E-20     9.762     
X6C    5.972     2.474E-20     14.930    
X6D    1.985     8.222E-21     4.962     
X6E    -1.908    -7.903E-21    -4.770    
X6F    1.102     4.566E-21     2.756     
X6G    -5.861    -2.428E-20    -14.653   
X6H    2.951     1.222E-20     7.377     
X6I    8.979     3.719E-20     22.447    
X6J    17.708    7.335E-20     44.270    
X6K    -0.551    -2.284E-21    -1.379    
X6L    -3.984    -1.650E-20    -9.959    
X6M    1.791     7.420E-21     4.479     
X6N    1.674     6.932E-21     4.184     
X6O    0.417     1.728E-21     1.043     
X6P    10.485    4.343E-20     26.212    
X6Q    5.181     2.146E-20     12.953    
X6R    -2.593    -1.074E-20    -6.482    
X6S    -1.650    -6.836E-21    -4.126    
X6T    1.936     8.017E-21     4.839     
X6U    -4.835    -2.003E-20    -12.087   
X6V    10.369    4.295E-20     25.923    
X6W    4.108     1.702E-20     10.270    
X6X    4.161     1.724E-20     10.403    
X6Y    9.811     4.064E-20     24.528    
X6Z    3.329     1.379E-20     8.323     
X70    1.409     5.838E-21     3.524     
X71    8.657     3.586E-20     21.644    
X72    8.579     3.553E-20     21.447    
X73    6.265     2.595E-20     15.663    
X74    3.426     1.419E-20     8.564     
