#Predicted Hamaker constants for hydroxyapatite-001-ph5
#Estimated self-vacuum-self Hamaker: 21.369181458961314#Nominal refractive index: 1.5731986134574885
#Name  kT        Joules        kJ/mol    
X09    3.015     1.249E-20     7.537     
X0A    8.056     3.337E-20     20.140    
X0B    -0.913    -3.781E-21    -2.282    
X0C    0.867     3.591E-21     2.168     
X0D    2.810     1.164E-20     7.024     
X0E    8.527     3.532E-20     21.318    
X0F    3.873     1.604E-20     9.682     
X0G    0.807     3.345E-21     2.019     
X0H    0.040     1.641E-22     0.099     
X0I    5.182     2.146E-20     12.955    
X0J    1.187     4.917E-21     2.968     
X0K    15.444    6.397E-20     38.609    
X0L    14.486    6.000E-20     36.214    
X0M    0.889     3.681E-21     2.222     
X0N    2.187     9.060E-21     5.468     
X0O    -0.317    -1.315E-21    -0.793    
X0P    4.434     1.836E-20     11.084    
X0Q    12.538    5.193E-20     31.345    
X0R    0.889     3.681E-21     2.222     
X0S    15.444    6.397E-20     38.609    
X0T    2.187     9.060E-21     5.468     
X0U    1.187     4.917E-21     2.968     
X0V    14.486    6.000E-20     36.214    
X0W    4.368     1.809E-20     10.919    
X0X    1.878     7.778E-21     4.695     
X0Y    -0.227    -9.397E-22    -0.567    
X0Z    -0.227    -9.397E-22    -0.567    
X10    5.934     2.458E-20     14.835    
X11    0.215     8.885E-22     0.536     
X12    -0.720    -2.980E-21    -1.799    
X13    2.728     1.130E-20     6.821     
X14    -0.317    -1.315E-21    -0.793    
X15    11.765    4.873E-20     29.413    
X16    5.527     2.289E-20     13.816    
X17    7.877     3.262E-20     19.692    
X18    4.668     1.933E-20     11.670    
X19    1.616     6.694E-21     4.040     
X1A    -0.244    -1.010E-21    -0.610    
X1B    8.324     3.448E-20     20.809    
X1C    -0.332    -1.376E-21    -0.830    
X1D    5.124     2.123E-20     12.811    
X1E    6.277     2.600E-20     15.693    
X1F    5.692     2.358E-20     14.231    
X1G    0.121     5.020E-22     0.303     
X1H    0.418     1.731E-21     1.045     
X1I    3.287     1.362E-20     8.218     
X1J    3.286     1.361E-20     8.216     
X1K    3.599     1.491E-20     8.999     
X1L    8.883     3.679E-20     22.207    
X1M    4.221     1.748E-20     10.553    
X1N    1.122     4.647E-21     2.805     
X1O    2.666     1.104E-20     6.665     
X1P    9.189     3.806E-20     22.972    
X1Q    3.929     1.627E-20     9.821     
X1R    0.437     1.809E-21     1.092     
X1S    0.200     8.278E-22     0.500     
X1T    5.526     2.289E-20     13.814    
X1U    3.671     1.520E-20     9.177     
X1V    11.921    4.938E-20     29.802    
X1W    3.671     1.520E-20     9.177     
X1X    4.878     2.020E-20     12.194    
X1Y    1.398     5.790E-21     3.494     
X1Z    4.824     1.998E-20     12.061    
X20    4.470     1.851E-20     11.174    
X21    5.163     2.138E-20     12.907    
X22    3.296     1.365E-20     8.240     
X23    19.422    8.045E-20     48.555    
X24    1.048     4.341E-21     2.620     
X25    10.919    4.523E-20     27.298    
X26    8.238     3.412E-20     20.595    
X27    0.997     4.128E-21     2.491     
X28    3.087     1.279E-20     7.718     
X29    1.443     5.977E-21     3.607     
X2A    5.529     2.290E-20     13.822    
X2B    6.472     2.681E-20     16.181    
X2C    3.365     1.394E-20     8.412     
X2D    1.607     6.656E-21     4.017     
X2E    15.480    6.412E-20     38.701    
X2F    10.152    4.205E-20     25.380    
X2G    2.613     1.082E-20     6.533     
X2H    0.590     2.442E-21     1.474     
X2I    4.389     1.818E-20     10.972    
X2J    4.285     1.775E-20     10.713    
X2K    4.230     1.752E-20     10.575    
X2L    -0.884    -3.661E-21    -2.210    
X2M    1.439     5.961E-21     3.598     
X2N    5.451     2.258E-20     13.628    
X2O    3.921     1.624E-20     9.802     
X2P    1.404     5.816E-21     3.511     
X2Q    6.615     2.740E-20     16.537    
X2R    0.113     4.666E-22     0.282     
X2S    -0.191    -7.913E-22    -0.478    
X2T    0.229     9.497E-22     0.573     
X2U    2.641     1.094E-20     6.604     
X2V    0.485     2.008E-21     1.212     
X2W    2.610     1.081E-20     6.526     
X2X    2.732     1.132E-20     6.831     
X2Y    1.934     8.010E-21     4.835     
X2Z    6.343     2.627E-20     15.858    
X30    4.506     1.866E-20     11.264    
X31    1.449     6.003E-21     3.623     
X32    2.344     9.708E-21     5.860     
X33    4.791     1.984E-20     11.977    
X34    5.532     2.291E-20     13.829    
X35    0.730     3.024E-21     1.825     
X36    2.000     8.284E-21     5.000     
X37    4.910     2.034E-20     12.275    
X38    6.734     2.789E-20     16.834    
X39    1.864     7.719E-21     4.659     
X3A    3.847     1.593E-20     9.617     
X3B    6.893     2.855E-20     17.234    
X3C    1.391     5.761E-21     3.477     
X3D    4.137     1.713E-20     10.341    
X3E    5.124     2.122E-20     12.811    
X3F    2.637     1.092E-20     6.593     
X3G    6.020     2.493E-20     15.050    
X3H    1.847     7.649E-21     4.617     
X3I    4.924     2.040E-20     12.311    
X3J    0.874     3.621E-21     2.186     
X3K    2.593     1.074E-20     6.484     
X3L    0.520     2.152E-21     1.299     
X3M    4.478     1.855E-20     11.195    
X3N    1.202     4.980E-21     3.006     
X3O    1.564     6.478E-21     3.910     
X3P    1.457     6.037E-21     3.644     
X3Q    4.283     1.774E-20     10.708    
X3R    1.785     7.395E-21     4.463     
X3S    7.773     3.220E-20     19.433    
X3T    1.168     4.836E-21     2.919     
X3U    3.690     1.528E-20     9.225     
X3V    7.346     3.042E-20     18.364    
X3W    1.490     6.172E-21     3.725     
X3X    2.632     1.090E-20     6.580     
X3Y    1.135     4.702E-21     2.838     
X3Z    5.444     2.255E-20     13.611    
X40    2.964     1.228E-20     7.410     
X41    3.730     1.545E-20     9.325     
X42    9.290     3.848E-20     23.226    
X43    4.181     1.732E-20     10.453    
X44    6.892     2.855E-20     17.230    
X45    2.606     1.080E-20     6.516     
X46    5.004     2.073E-20     12.510    
X47    0.631     2.613E-21     1.577     
X48    5.106     2.115E-20     12.766    
X49    -0.122    -5.047E-22    -0.305    
X4A    0.756     3.132E-21     1.891     
X4B    2.763     1.144E-20     6.908     
X4C    0.231     9.582E-22     0.578     
X4D    2.013     8.338E-21     5.033     
X4E    2.460     1.019E-20     6.150     
X4F    2.327     9.639E-21     5.818     
X4G    8.040     3.330E-20     20.100    
X4H    6.747     2.795E-20     16.868    
X4I    0.025     1.033E-22     0.062     
X4J    6.104     2.528E-20     15.260    
X4K    0.886     3.668E-21     2.214     
X4L    8.047     3.333E-20     20.119    
X4M    1.668     6.908E-21     4.169     
X4N    1.408     5.830E-21     3.519     
X4O    3.705     1.535E-20     9.263     
X4P    4.713     1.952E-20     11.782    
X4Q    7.706     3.192E-20     19.264    
X4R    -0.144    -5.954E-22    -0.359    
X4S    5.788     2.397E-20     14.470    
X4T    4.191     1.736E-20     10.476    
X4U    5.373     2.225E-20     13.432    
X4V    2.307     9.554E-21     5.766     
X4W    -0.742    -3.071E-21    -1.854    
X4X    5.984     2.478E-20     14.960    
X4Y    2.598     1.076E-20     6.495     
X4Z    3.212     1.330E-20     8.030     
X50    -0.522    -2.160E-21    -1.304    
X51    1.003     4.156E-21     2.509     
X52    1.707     7.070E-21     4.268     
X53    3.739     1.549E-20     9.348     
X54    -3.416    -1.415E-20    -8.540    
X55    4.524     1.874E-20     11.311    
X56    5.053     2.093E-20     12.633    
X57    -0.248    -1.028E-21    -0.621    
X58    1.545     6.400E-21     3.863     
X59    2.771     1.148E-20     6.926     
X5A    3.899     1.615E-20     9.748     
X5B    9.571     3.964E-20     23.928    
X5C    -0.145    -6.024E-22    -0.364    
X5D    -0.854    -3.537E-21    -2.135    
X5E    0.130     5.385E-22     0.325     
X5F    0.228     9.448E-22     0.570     
X5G    -2.953    -1.223E-20    -7.383    
X5H    -0.416    -1.722E-21    -1.040    
X5I    -1.654    -6.850E-21    -4.135    
X5J    1.621     6.715E-21     4.053     
X5K    0.092     3.819E-22     0.231     
X5L    2.479     1.027E-20     6.198     
X5M    1.372     5.681E-21     3.429     
X5N    -3.691    -1.529E-20    -9.228    
X5O    -0.549    -2.273E-21    -1.372    
X5P    1.627     6.741E-21     4.068     
X5Q    -1.467    -6.076E-21    -3.668    
X5R    -3.523    -1.459E-20    -8.807    
X5S    -0.045    -1.874E-22    -0.113    
X5T    0.246     1.018E-21     0.614     
X5U    -2.752    -1.140E-20    -6.880    
X5V    0.572     2.371E-21     1.431     
X5W    -2.356    -9.757E-21    -5.889    
X5X    -1.196    -4.954E-21    -2.990    
X5Y    0.088     3.651E-22     0.220     
X5Z    1.882     7.795E-21     4.705     
X60    -1.858    -7.695E-21    -4.645    
X61    -1.465    -6.067E-21    -3.662    
X62    -1.442    -5.973E-21    -3.605    
X63    0.799     3.308E-21     1.997     
X64    -2.067    -8.560E-21    -5.167    
X65    -0.675    -2.795E-21    -1.687    
X66    -0.359    -1.488E-21    -0.898    
X67    2.158     8.938E-21     5.395     
X68    1.006     4.167E-21     2.515     
X69    14.348    5.943E-20     35.869    
X6A    -0.189    -7.809E-22    -0.471    
X6B    2.002     8.293E-21     5.005     
X6C    3.218     1.333E-20     8.045     
X6D    0.872     3.611E-21     2.180     
X6E    -1.424    -5.896E-21    -3.559    
X6F    0.352     1.457E-21     0.880     
X6G    -3.759    -1.557E-20    -9.397    
X6H    1.441     5.967E-21     3.602     
X6I    4.984     2.064E-20     12.460    
X6J    10.092    4.180E-20     25.230    
X6K    -0.623    -2.581E-21    -1.558    
X6L    -2.649    -1.097E-20    -6.623    
X6M    0.758     3.139E-21     1.895     
X6N    0.689     2.852E-21     1.721     
X6O    -0.052    -2.156E-22    -0.130    
X6P    5.867     2.430E-20     14.669    
X6Q    2.753     1.140E-20     6.883     
X6R    -1.828    -7.570E-21    -4.569    
X6S    -1.272    -5.267E-21    -3.179    
X6T    0.843     3.491E-21     2.107     
X6U    -3.152    -1.306E-20    -7.880    
X6V    5.800     2.402E-20     14.499    
X6W    2.122     8.789E-21     5.305     
X6X    2.153     8.918E-21     5.383     
X6Y    5.472     2.267E-20     13.681    
X6Z    1.663     6.890E-21     4.159     
X70    0.533     2.207E-21     1.332     
X71    4.795     1.986E-20     11.989    
X72    4.749     1.967E-20     11.873    
X73    3.390     1.404E-20     8.476     
X74    1.720     7.125E-21     4.301     
