#Predicted Hamaker constants for Montmorillonite-001-CEC0
#Estimated self-vacuum-self Hamaker: 10.945741188997344#Nominal refractive index: 1.3887017192654205
#Name  kT        Joules        kJ/mol    
X2G    0.077     3.205E-22     0.193     
X2H    -0.409    -1.696E-21    -1.023    
X2I    0.504     2.086E-21     1.259     
X2J    0.479     1.983E-21     1.197     
X2K    0.466     1.929E-21     1.164     
X2L    -0.764    -3.166E-21    -1.911    
X2M    -0.205    -8.487E-22    -0.512    
X2N    0.758     3.141E-21     1.896     
X2O    0.391     1.621E-21     0.979     
X2P    -0.213    -8.835E-22    -0.533    
X2Q    1.037     4.295E-21     2.593     
X2R    -0.524    -2.171E-21    -1.310    
X2S    -0.597    -2.474E-21    -1.493    
X2T    -0.496    -2.055E-21    -1.240    
X2U    0.084     3.486E-22     0.210     
X2V    -0.435    -1.800E-21    -1.086    
X2W    0.077     3.177E-22     0.192     
X2X    0.106     4.392E-22     0.265     
X2Y    -0.086    -3.558E-22    -0.215    
X2Z    0.972     4.026E-21     2.430     
X30    0.532     2.202E-21     1.329     
X31    -0.202    -8.386E-22    -0.506    
X32    0.013     5.242E-23     0.032     
X33    0.600     2.486E-21     1.500     
X34    0.778     3.221E-21     1.944     
X35    -0.376    -1.555E-21    -0.939    
X36    -0.070    -2.899E-22    -0.175    
X37    0.629     2.604E-21     1.572     
X38    1.065     4.413E-21     2.664     
X39    -0.103    -4.258E-22    -0.257    
X3A    0.374     1.548E-21     0.934     
X3B    1.104     4.572E-21     2.759     
X3C    -0.217    -8.968E-22    -0.541    
X3D    0.443     1.836E-21     1.108     
X3E    0.680     2.817E-21     1.700     
X3F    0.083     3.446E-22     0.208     
X3G    0.895     3.705E-21     2.237     
X3H    -0.107    -4.425E-22    -0.267    
X3I    0.632     2.618E-21     1.580     
X3J    -0.341    -1.412E-21    -0.852    
X3K    0.073     3.009E-22     0.182     
X3L    -0.426    -1.765E-21    -1.065    
X3M    0.525     2.175E-21     1.313     
X3N    -0.262    -1.085E-21    -0.655    
X3O    -0.175    -7.242E-22    -0.437    
X3P    -0.200    -8.304E-22    -0.501    
X3Q    0.478     1.981E-21     1.196     
X3R    -0.122    -5.038E-22    -0.304    
X3S    1.314     5.443E-21     3.285     
X3T    -0.270    -1.119E-21    -0.676    
X3U    0.336     1.392E-21     0.840     
X3V    1.212     5.019E-21     3.030     
X3W    -0.193    -7.980E-22    -0.482    
X3X    0.082     3.390E-22     0.205     
X3Y    -0.278    -1.152E-21    -0.695    
X3Z    0.757     3.134E-21     1.892     
X40    0.162     6.697E-22     0.404     
X41    0.346     1.432E-21     0.864     
X42    1.676     6.944E-21     4.191     
X43    0.454     1.880E-21     1.135     
X44    1.103     4.570E-21     2.758     
X45    0.076     3.138E-22     0.189     
X46    0.651     2.697E-21     1.628     
X47    -0.399    -1.654E-21    -0.999    
X48    0.676     2.799E-21     1.689     
X49    -0.581    -2.405E-21    -1.452    
X4A    -0.369    -1.529E-21    -0.923    
X4B    0.113     4.697E-22     0.284     
X4C    -0.496    -2.053E-21    -1.239    
X4D    -0.067    -2.769E-22    -0.167    
X4E    0.041     1.679E-22     0.101     
X4F    0.009     3.589E-23     0.022     
X4G    1.378     5.707E-21     3.445     
X4H    1.069     4.427E-21     2.672     
X4I    -0.545    -2.259E-21    -1.363    
X4J    0.915     3.789E-21     2.287     
X4K    -0.338    -1.400E-21    -0.845    
X4L    1.380     5.714E-21     3.449     
X4M    -0.150    -6.209E-22    -0.375    
X4N    -0.213    -8.802E-22    -0.531    
X4O    0.340     1.407E-21     0.849     
X4P    0.581     2.408E-21     1.453     
X4Q    1.298     5.376E-21     3.245     
X4R    -0.586    -2.427E-21    -1.465    
X4S    0.839     3.475E-21     2.098     
X4T    0.456     1.889E-21     1.140     
X4U    0.740     3.063E-21     1.849     
X4V    0.004     1.528E-23     0.009     
X4W    -0.730    -3.023E-21    -1.825    
X4X    0.886     3.670E-21     2.215     
X4Y    0.074     3.054E-22     0.184     
X4Z    0.221     9.165E-22     0.553     
X50    -0.677    -2.804E-21    -1.692    
X51    -0.310    -1.283E-21    -0.774    
X52    -0.140    -5.818E-22    -0.351    
X53    0.348     1.441E-21     0.869     
X54    -1.375    -5.696E-21    -3.438    
X55    0.536     2.221E-21     1.341     
X56    0.663     2.746E-21     1.658     
X57    -0.611    -2.531E-21    -1.528    
X58    -0.179    -7.430E-22    -0.448    
X59    0.115     4.771E-22     0.288     
X5A    0.386     1.600E-21     0.965     
X5B    1.743     7.221E-21     4.358     
X5C    -0.586    -2.429E-21    -1.466    
X5D    -0.757    -3.136E-21    -1.893    
X5E    -0.520    -2.154E-21    -1.300    
X5F    -0.496    -2.056E-21    -1.241    
X5G    -1.263    -5.233E-21    -3.159    
X5H    -0.651    -2.698E-21    -1.629    
X5I    -0.950    -3.935E-21    -2.375    
X5J    -0.161    -6.673E-22    -0.403    
X5K    -0.529    -2.192E-21    -1.323    
X5L    0.045     1.872E-22     0.113     
X5M    -0.221    -9.159E-22    -0.553    
X5N    -1.442    -5.971E-21    -3.604    
X5O    -0.684    -2.831E-21    -1.709    
X5P    -0.160    -6.611E-22    -0.399    
X5Q    -0.905    -3.748E-21    -2.262    
X5R    -1.401    -5.803E-21    -3.503    
X5S    -0.562    -2.329E-21    -1.406    
X5T    -0.492    -2.038E-21    -1.230    
X5U    -1.215    -5.032E-21    -3.037    
X5V    -0.413    -1.713E-21    -1.034    
X5W    -1.119    -4.636E-21    -2.798    
X5X    -0.840    -3.477E-21    -2.099    
X5Y    -0.530    -2.196E-21    -1.325    
X5Z    -0.098    -4.076E-22    -0.246    
X60    -0.999    -4.138E-21    -2.498    
X61    -0.904    -3.746E-21    -2.261    
X62    -0.899    -3.723E-21    -2.247    
X63    -0.359    -1.487E-21    -0.898    
X64    -1.050    -4.347E-21    -2.624    
X65    -0.714    -2.957E-21    -1.785    
X66    -0.638    -2.642E-21    -1.595    
X67    -0.032    -1.326E-22    -0.080    
X68    -0.309    -1.280E-21    -0.773    
X69    2.879     1.192E-20     7.197     
X6A    -0.597    -2.472E-21    -1.492    
X6B    -0.069    -2.878E-22    -0.174    
X6C    0.223     9.224E-22     0.557     
X6D    -0.341    -1.414E-21    -0.853    
X6E    -0.894    -3.705E-21    -2.236    
X6F    -0.467    -1.933E-21    -1.166    
X6G    -1.458    -6.039E-21    -3.645    
X6H    -0.205    -8.472E-22    -0.511    
X6I    0.646     2.677E-21     1.616     
X6J    1.868     7.735E-21     4.669     
X6K    -0.701    -2.905E-21    -1.754    
X6L    -1.190    -4.929E-21    -2.975    
X6M    -0.369    -1.528E-21    -0.922    
X6N    -0.386    -1.597E-21    -0.964    
X6O    -0.564    -2.335E-21    -1.410    
X6P    0.858     3.554E-21     2.145     
X6Q    0.111     4.597E-22     0.277     
X6R    -0.992    -4.108E-21    -2.480    
X6S    -0.858    -3.553E-21    -2.144    
X6T    -0.348    -1.443E-21    -0.871    
X6U    -1.312    -5.432E-21    -3.279    
X6V    0.842     3.487E-21     2.105     
X6W    -0.041    -1.686E-22    -0.102    
X6X    -0.033    -1.375E-22    -0.083    
X6Y    0.763     3.162E-21     1.909     
X6Z    -0.151    -6.252E-22    -0.377    
X70    -0.423    -1.752E-21    -1.058    
X71    0.601     2.490E-21     1.503     
X72    0.590     2.444E-21     1.475     
X73    -0.592    -2.453E-21    -1.480    
X74    -0.751    -3.109E-21    -1.876    
X75    -1.019    -4.221E-21    -2.548    
X76    -0.957    -3.963E-21    -2.392    
X77    -1.076    -4.455E-21    -2.689    
X78    -0.538    -2.229E-21    -1.345    
X79    -0.885    -3.665E-21    -2.212    
X7A    -1.091    -4.518E-21    -2.727    
X7B    -1.291    -5.347E-21    -3.227    
X7C    2.544     1.054E-20     6.361     
X7D    0.084     3.465E-22     0.209     
X7E    1.549     6.416E-21     3.873     
X7F    0.516     2.136E-21     1.289     
X7G    3.010     1.247E-20     7.524     
X7H    1.424     5.899E-21     3.560     
X7I    1.455     6.028E-21     3.638     
X7J    1.170     4.845E-21     2.924     
X7K    0.926     3.836E-21     2.315     
X7L    1.059     4.386E-21     2.647     
X7M    0.355     1.469E-21     0.887     
X7N    2.900     1.201E-20     7.250     
X7O    0.784     3.245E-21     1.959     
X7P    1.804     7.472E-21     4.510     
X7Q    1.637     6.780E-21     4.093     
X7R    0.579     2.398E-21     1.448     
X7S    2.776     1.150E-20     6.941     
X7T    1.185     4.907E-21     2.962     
X7U    2.512     1.040E-20     6.280     
X7V    3.510     1.454E-20     8.775     
X7W    0.671     2.780E-21     1.678     
X7X    -0.525    -2.175E-21    -1.313    
X7Y    1.152     4.771E-21     2.880     
X7Z    0.351     1.454E-21     0.878     
X80    -0.362    -1.500E-21    -0.905    
X81    1.898     7.863E-21     4.746     
X82    0.095     3.947E-22     0.238     
X83    2.191     9.074E-21     5.477     
X84    0.984     4.078E-21     2.461     
X85    -0.161    -6.664E-22    -0.402    
X86    -0.414    -1.713E-21    -1.034    
X87    1.371     5.679E-21     3.428     
X88    -0.438    -1.813E-21    -1.094    
X89    -0.184    -7.608E-22    -0.459    
X8A    3.426     1.419E-20     8.564     
X8B    0.882     3.655E-21     2.206     
X8C    3.380     1.400E-20     8.449     
X8D    2.035     8.430E-21     5.088     
X8E    0.550     2.279E-21     1.376     
X8F    -0.030    -1.231E-22    -0.074    
X8G    0.887     3.672E-21     2.216     
X8H    1.097     4.542E-21     2.741     
X8I    2.345     9.713E-21     5.863     
X8J    -0.994    -4.115E-21    -2.484    
X8K    -0.443    -1.837E-21    -1.109    
X8L    0.745     3.086E-21     1.863     
X8M    -0.512    -2.122E-21    -1.281    
X8N    1.783     7.385E-21     4.458     
X8O    1.413     5.854E-21     3.533     
X8P    2.461     1.019E-20     6.152     
X8Q    2.900     1.201E-20     7.250     
X8R    3.153     1.306E-20     7.882     
